Name,Amount,Position,year,sex
SURAJ,1,486,1979,m
SUSAN,1,486,1979,m
SUSANTI,1,486,1979,m
SYDNEY,1,486,1979,m
SYMON,1,486,1979,m
TABATHA,1,486,1979,m
TABE,1,486,1979,m
TAIN,1,486,1979,m
TAKESHI,1,486,1979,m
TALAL,1,486,1979,m
TAMARA,1,486,1979,m
TAMATI,1,486,1979,m
TAMLYN,1,486,1979,m
TAMMY,1,486,1979,m
TANYA,1,486,1979,m
TARA,1,486,1979,m
TARAZ-JOHANN,1,486,1979,m
TARN,1,486,1979,m
TARYN,1,486,1979,m
TASMAN,1,486,1979,m
TASOS,1,486,1979,m
TECK,1,486,1979,m
TED,1,486,1979,m
TEFIK,1,486,1979,m
TEODOR,1,486,1979,m
TERANCE,1,486,1979,m
TERENCE,1,486,1979,m
TERRENCE,1,486,1979,m
TERRI,1,486,1979,m
TESLRTIOS,1,486,1979,m
THELMA,1,486,1979,m
THEODORE,1,486,1979,m
THEOFILOS,1,486,1979,m
THOROS,1,486,1979,m
TIHOMIR,1,486,1979,m
TOBEN,1,486,1979,m
TOBI,1,486,1979,m
TOBIN,1,486,1979,m
TOD,1,486,1979,m
TODD-AARON,1,486,1979,m
TODD-LEE,1,486,1979,m
TOMMY,1,486,1979,m
TONI,1,486,1979,m
TOREY,1,486,1979,m
TRACY,1,486,1979,m
TRAVERS,1,486,1979,m
TRENTON,1,486,1979,m
TRIANTAFILLOS,1,486,1979,m
TRINITY,1,486,1979,m
TRISTIAN,1,486,1979,m
TRONG,1,486,1979,m
TROY,1,486,1979,m
TRUNG,1,486,1979,m
TRYSTAN,1,486,1979,m
TU,1,486,1979,m
TUARN,1,486,1979,m
TULLY,1,486,1979,m
TYDEN,1,486,1979,m
ULDERICO,1,486,1979,m
UMBERTO,1,486,1979,m
VARIAN,1,486,1979,m
VASILI,1,486,1979,m
VAUGHAN,1,486,1979,m
VAUGHN,1,486,1979,m
VELKO,1,486,1979,m
VICTORIA,1,486,1979,m
VINCE,1,486,1979,m
VIRGINIA,1,486,1979,m
VUTTANEARY,1,486,1979,m
WARRICK,1,486,1979,m
WAYDE,1,486,1979,m
WAYNE,1,486,1979,m
WESLEY,1,486,1979,m
WILL,1,486,1979,m
WINAND,1,486,1979,m
WITOLD,1,486,1979,m
XENIOS,1,486,1979,m
YANTO,1,486,1979,m
YASCHA,1,486,1979,m
ZACARY,1,486,1979,m
ZACHARIAS,1,486,1979,m
ZAK,1,486,1979,m
ZEB,1,486,1979,m
ZEBEDEE,1,486,1979,m
ZEPHYR,1,486,1979,m
MICHAEL,348,1,1980,m
DANIEL,332,2,1980,m
MATTHEW,310,3,1980,m
DAVID,268,4,1980,m
BENJAMIN,259,5,1980,m
ADAM,245,6,1980,m
ANDREW,219,7,1980,m
CHRISTOPHER,193,8,1980,m
MARK,184,9,1980,m
JASON,174,10,1980,m
PAUL,172,11,1980,m
LUKE,166,12,1980,m
SCOTT,164,13,1980,m
SIMON,162,14,1980,m
JAMES,159,15,1980,m
TIMOTHY,158,16,1980,m
RYAN,156,17,1980,m
PETER,143,18,1980,m
CRAIG,141,19,1980,m
NICHOLAS,137,20,1980,m
NATHAN,121,21,1980,m
AARON,116,22,1980,m
STEVEN,116,22,1980,m
SHANE,104,24,1980,m
ANTHONY,99,25,1980,m
SAMUEL,98,26,1980,m
JOHN,94,27,1980,m
BRETT,88,28,1980,m
JUSTIN,88,28,1980,m
BRADLEY,85,30,1980,m
THOMAS,85,30,1980,m
ROBERT,82,32,1980,m
JOSHUA,80,33,1980,m
DAMIEN,68,34,1980,m
TROY,68,34,1980,m
STEPHEN,64,36,1980,m
CHAD,56,37,1980,m
JOEL,56,37,1980,m
TRAVIS,56,37,1980,m
ADRIAN,53,40,1980,m
DARREN,53,40,1980,m
SHAUN,53,40,1980,m
ASHLEY,52,43,1980,m
JAMIE,47,44,1980,m
ALEXANDER,46,45,1980,m
RICHARD,44,46,1980,m
JEREMY,42,47,1980,m
LEE,42,47,1980,m
SHANNON,42,47,1980,m
WILLIAM,42,47,1980,m
DALE,40,51,1980,m
JOSEPH,39,52,1980,m
MATHEW,39,52,1980,m
COREY,37,54,1980,m
PHILLIP,37,54,1980,m
LEIGH,35,56,1980,m
WAYNE,33,57,1980,m
BRENTON,32,58,1980,m
IAN,32,58,1980,m
KYM,32,58,1980,m
BEN,31,61,1980,m
JONATHON,31,61,1980,m
TRISTAN,31,61,1980,m
PHILIP,30,64,1980,m
GREGORY,29,65,1980,m
JONATHAN,29,65,1980,m
DAMIAN,28,67,1980,m
GARY,28,67,1980,m
HEATH,28,67,1980,m
MARTIN,28,67,1980,m
SEAN,28,67,1980,m
UNNAMED,28,67,1980,m
BRAD,27,73,1980,m
RUSSELL,26,74,1980,m
DYLAN,25,75,1980,m
GEORGE,25,75,1980,m
JAY,25,75,1980,m
STUART,25,75,1980,m
JARRAD,24,79,1980,m
ALAN,23,80,1980,m
BRIAN,22,81,1980,m
GRANT,22,81,1980,m
JARROD,22,81,1980,m
CAMERON,21,84,1980,m
CLINTON,21,84,1980,m
LACHLAN,21,84,1980,m
TRENT,21,84,1980,m
TODD,20,88,1980,m
TREVOR,20,88,1980,m
WADE,20,88,1980,m
CLINT,19,91,1980,m
GAVIN,19,91,1980,m
JEFFREY,19,91,1980,m
PATRICK,19,91,1980,m
GEOFFREY,18,95,1980,m
GLEN,18,95,1980,m
NIGEL,18,95,1980,m
TONY,18,95,1980,m
TOBY,17,99,1980,m
CLAYTON,16,100,1980,m
SAM,16,100,1980,m
ALEX,15,102,1980,m
COLIN,15,102,1980,m
KANE,15,102,1980,m
NEIL,15,102,1980,m
ROSS,15,102,1980,m
TYSON,15,102,1980,m
CHRISTIAN,14,108,1980,m
DION,14,108,1980,m
KEVIN,14,108,1980,m
LIAM,14,108,1980,m
RICKY,14,108,1980,m
BRENDAN,13,113,1980,m
DEAN,13,113,1980,m
HAYDEN,13,113,1980,m
LUCAS,13,113,1980,m
ALLAN,12,117,1980,m
BEAU,12,117,1980,m
DEREK,12,117,1980,m
GLENN,12,117,1980,m
GUY,12,117,1980,m
JULIAN,12,117,1980,m
KENNETH,12,117,1980,m
KRISTIAN,12,117,1980,m
WESLEY,12,117,1980,m
ANTONIO,11,126,1980,m
BRUCE,11,126,1980,m
DARRYL,11,126,1980,m
DWAYNE,11,126,1980,m
EVAN,11,126,1980,m
GIUSEPPE,11,126,1980,m
JAKE,11,126,1980,m
RAYMOND,11,126,1980,m
CORY,10,134,1980,m
DANNY,10,134,1980,m
DOMENICO,10,134,1980,m
DOUGLAS,10,134,1980,m
EDWARD,10,134,1980,m
FRANK,10,134,1980,m
GARTH,10,134,1980,m
GRAHAM,10,134,1980,m
HAMISH,10,134,1980,m
JESSE,10,134,1980,m
JON,10,134,1980,m
MALCOLM,10,134,1980,m
MARCUS,10,134,1980,m
RHYS,10,134,1980,m
RONALD,10,134,1980,m
STEWART,10,134,1980,m
TERRY,10,134,1980,m
DUNCAN,9,151,1980,m
GREG,9,151,1980,m
ISAAC,9,151,1980,m
JORDAN,9,151,1980,m
KEITH,9,151,1980,m
KIM,9,151,1980,m
MARC,9,151,1980,m
OWEN,9,151,1980,m
ROCCO,9,151,1980,m
ROHAN,9,151,1980,m
RORY,9,151,1980,m
WARREN,9,151,1980,m
CARL,8,163,1980,m
CHARLES,8,163,1980,m
DALLAS,8,163,1980,m
JACOB,8,163,1980,m
MICHEAL,8,163,1980,m
RODNEY,8,163,1980,m
STEVE,8,163,1980,m
TIM,8,163,1980,m
TOM,8,163,1980,m
CASEY,7,172,1980,m
DAMON,7,172,1980,m
GARETH,7,172,1980,m
GARRY,7,172,1980,m
JARRED,7,172,1980,m
NATHANIEL,7,172,1980,m
ALISTAIR,6,178,1980,m
ANGUS,6,178,1980,m
BYRON,6,178,1980,m
DARYL,6,178,1980,m
DENNIS,6,178,1980,m
DIMITRIOS,6,178,1980,m
DWAINE,6,178,1980,m
ERIC,6,178,1980,m
GORDON,6,178,1980,m
JARED,6,178,1980,m
KARL,6,178,1980,m
KIERAN,6,178,1980,m
KINGSLEY,6,178,1980,m
LEON,6,178,1980,m
LYNDON,6,178,1980,m
NICOLAS,6,178,1980,m
ROBERTO,6,178,1980,m
SEBASTIAN,6,178,1980,m
TYRONE,6,178,1980,m
ZACHARY,6,178,1980,m
AARRON,5,198,1980,m
ARTHUR,5,198,1980,m
BARRY,5,198,1980,m
BLAKE,5,198,1980,m
CHRIS,5,198,1980,m
DANE,5,198,1980,m
HENRY,5,198,1980,m
HUGH,5,198,1980,m
IAIN,5,198,1980,m
KRISTOPHER,5,198,1980,m
LEIGHTON,5,198,1980,m
MARTYN,5,198,1980,m
RANDALL,5,198,1980,m
RHETT,5,198,1980,m
SHAWN,5,198,1980,m
SHAYNE,5,198,1980,m
STEFAN,5,198,1980,m
TOBIAS,5,198,1980,m
VASILIOS,5,198,1980,m
ANTON,4,217,1980,m
ARRON,4,217,1980,m
BRODIE,4,217,1980,m
BRONTE,4,217,1980,m
CAINE,4,217,1980,m
CALLUM,4,217,1980,m
CHEYNE,4,217,1980,m
DANIAL,4,217,1980,m
DAVIDE,4,217,1980,m
DOMINIC,4,217,1980,m
DONOVAN,4,217,1980,m
FRANCESCO,4,217,1980,m
FRANCIS,4,217,1980,m
FRANCO,4,217,1980,m
FREDERICK,4,217,1980,m
GERARD,4,217,1980,m
GRAEME,4,217,1980,m
JAI,4,217,1980,m
JARAD,4,217,1980,m
KELVIN,4,217,1980,m
KONSTANTINOS,4,217,1980,m
KRIS,4,217,1980,m
KURT,4,217,1980,m
KYNAN,4,217,1980,m
LANCE,4,217,1980,m
LINDSAY,4,217,1980,m
MARCO,4,217,1980,m
MARIO,4,217,1980,m
NATHANAEL,4,217,1980,m
PANAGIOTIS,4,217,1980,m
REECE,4,217,1980,m
RICK,4,217,1980,m
ROBIN,4,217,1980,m
ROLAND,4,217,1980,m
TY,4,217,1980,m
VINCENT,4,217,1980,m
VINCENZO,4,217,1980,m
AIDAN,3,254,1980,m
ALASTAIR,3,254,1980,m
ALLEN,3,254,1980,m
ANDRE,3,254,1980,m
ANGAS,3,254,1980,m
ANTONY,3,254,1980,m
BENN,3,254,1980,m
BERNARD,3,254,1980,m
BILL,3,254,1980,m
BRENT,3,254,1980,m
CALEB,3,254,1980,m
CALUM,3,254,1980,m
CARLO,3,254,1980,m
CHRISTOS,3,254,1980,m
CLIFFORD,3,254,1980,m
CODY,3,254,1980,m
CONSTANTINOS,3,254,1980,m
DANIELE,3,254,1980,m
DARCY,3,254,1980,m
DARRAN,3,254,1980,m
DENIS,3,254,1980,m
DOMENIC,3,254,1980,m
DUANE,3,254,1980,m
DUSTIN,3,254,1980,m
ERIK,3,254,1980,m
EUGENE,3,254,1980,m
GILES,3,254,1980,m
GUISEPPE,3,254,1980,m
HARLEY,3,254,1980,m
JACK,3,254,1980,m
JEFF,3,254,1980,m
JOHNATHON,3,254,1980,m
JOSH,3,254,1980,m
KERRY,3,254,1980,m
KIEREN,3,254,1980,m
KYRIAKOS,3,254,1980,m
LEONARD,3,254,1980,m
LESLIE,3,254,1980,m
LEVI,3,254,1980,m
LUKAS,3,254,1980,m
LYNTON,3,254,1980,m
MINH,3,254,1980,m
MORGAN,3,254,1980,m
NEVILLE,3,254,1980,m
OLIVER,3,254,1980,m
PAOLO,3,254,1980,m
RIKI,3,254,1980,m
ROGER,3,254,1980,m
ROWAN,3,254,1980,m
SALVATORE,3,254,1980,m
TATE,3,254,1980,m
TOMMY,3,254,1980,m
TRINITY,3,254,1980,m
ABRAM,2,307,1980,m
ADRIANO,2,307,1980,m
AGOSTINO,2,307,1980,m
AHMAD,2,307,1980,m
ALEKSANDAR,2,307,1980,m
ANDREAS,2,307,1980,m
ANGELO,2,307,1980,m
ANTONIOS,2,307,1980,m
ARON,2,307,1980,m
BARRIE,2,307,1980,m
BENJAMEN,2,307,1980,m
BEVAN,2,307,1980,m
BOBBY,2,307,1980,m
BRADD,2,307,1980,m
BRADEN,2,307,1980,m
BRENDON,2,307,1980,m
BROCK,2,307,1980,m
BRYCE,2,307,1980,m
CALE,2,307,1980,m
CHAY,2,307,1980,m
CON,2,307,1980,m
CONSTANTINE,2,307,1980,m
DARRIN,2,307,1980,m
DEANE,2,307,1980,m
DEKE,2,307,1980,m
DERRICK,2,307,1980,m
DERRYN,2,307,1980,m
DHANI,2,307,1980,m
DINO,2,307,1980,m
DOUG,2,307,1980,m
DREW,2,307,1980,m
ELI,2,307,1980,m
ELIAS,2,307,1980,m
ETHAN,2,307,1980,m
EVANGELOS,2,307,1980,m
GABRIEL,2,307,1980,m
GENE,2,307,1980,m
GIANNI,2,307,1980,m
GIOVANNI,2,307,1980,m
GIULIO,2,307,1980,m
GLYNN,2,307,1980,m
GREGG,2,307,1980,m
HADYN,2,307,1980,m
ILIA,2,307,1980,m
ILIAS,2,307,1980,m
IVAN,2,307,1980,m
JAYSON,2,307,1980,m
JED,2,307,1980,m
JIMMY,2,307,1980,m
JOSEF,2,307,1980,m
JUDD,2,307,1980,m
JYE,2,307,1980,m
KAI,2,307,1980,m
KEEGAN,2,307,1980,m
KERRIN,2,307,1980,m
KIRK,2,307,1980,m
LARS,2,307,1980,m
LAURENCE,2,307,1980,m
LAWRENCE,2,307,1980,m
LAZAROS,2,307,1980,m
LEROY,2,307,1980,m
LINCOLN,2,307,1980,m
MARCEL,2,307,1980,m
MAURICE,2,307,1980,m
MAXIM,2,307,1980,m
MAXWELL,2,307,1980,m
MICHELE,2,307,1980,m
MILAN,2,307,1980,m
MIRKO,2,307,1980,m
MYLES,2,307,1980,m
NEALE,2,307,1980,m
NICK,2,307,1980,m
NICOLA,2,307,1980,m
NOEL,2,307,1980,m
PANAYIOTIS,2,307,1980,m
PANAYOTI,2,307,1980,m
PASQUALE,2,307,1980,m
PUNJEHL,2,307,1980,m
QUENTIN,2,307,1980,m
QUOC,2,307,1980,m
RANDY,2,307,1980,m
RAY,2,307,1980,m
REGAN,2,307,1980,m
REMY,2,307,1980,m
REUBEN,2,307,1980,m
RITA,2,307,1980,m
ROCKY,2,307,1980,m
RODERICK,2,307,1980,m
RODGER,2,307,1980,m
ROSARIO,2,307,1980,m
ROY,2,307,1980,m
RUPERT,2,307,1980,m
RUSSEL,2,307,1980,m
SANDY,2,307,1980,m
SHANAN,2,307,1980,m
SOL,2,307,1980,m
STAFFORD,2,307,1980,m
STANLEY,2,307,1980,m
TAIT,2,307,1980,m
TERENCE,2,307,1980,m
TERRANCE,2,307,1980,m
TERRENCE,2,307,1980,m
THANE,2,307,1980,m
THEO,2,307,1980,m
TRISTEN,2,307,1980,m
TULLY,2,307,1980,m
TULSA,2,307,1980,m
TYRELL,2,307,1980,m
TYRON,2,307,1980,m
VICTOR,2,307,1980,m
VIRGIL,2,307,1980,m
WARWICK,2,307,1980,m
WINSTON,2,307,1980,m
ZACHARIAH,2,307,1980,m
ZACHARIAS,2,307,1980,m
ABDUL,1,422,1980,m
ABRAHAM,1,422,1980,m
ACE,1,422,1980,m
ADAM-FRANK,1,422,1980,m
ADAM-JAMES,1,422,1980,m
ADEM,1,422,1980,m
ADIAN,1,422,1980,m
AGRON,1,422,1980,m
AIDEN,1,422,1980,m
ALBERTO,1,422,1980,m
ALESSANDRO,1,422,1980,m
ALEXANDRE,1,422,1980,m
ALEXIS,1,422,1980,m
ALI,1,422,1980,m
ALLISTER,1,422,1980,m
AMANDA,1,422,1980,m
AMIEL,1,422,1980,m
ANDREI,1,422,1980,m
ANDREY,1,422,1980,m
ANDRIJA,1,422,1980,m
ANDRIS,1,422,1980,m
ANTE,1,422,1980,m
ANTHNY,1,422,1980,m
ANTHONIE,1,422,1980,m
ANTHONY-JAMES,1,422,1980,m
ANTONINO,1,422,1980,m
ARI,1,422,1980,m
ARISTIDIS,1,422,1980,m
ARMANDO,1,422,1980,m
ARNOLD,1,422,1980,m
ARRIGO,1,422,1980,m
ARTURO,1,422,1980,m
ASHER,1,422,1980,m
ASHLEIGH,1,422,1980,m
ASHWIN,1,422,1980,m
ASTIN,1,422,1980,m
ATHAN,1,422,1980,m
ATHONY,1,422,1980,m
ATTILA,1,422,1980,m
AU,1,422,1980,m
AURELIO,1,422,1980,m
AURTER,1,422,1980,m
AUSTIN,1,422,1980,m
BART,1,422,1980,m
BARTHOLMEW,1,422,1980,m
BARTHOLOMEW,1,422,1980,m
BASHEER,1,422,1980,m
BASILIOS,1,422,1980,m
BEAU-DEAN,1,422,1980,m
BEKIM,1,422,1980,m
BENARDINO,1,422,1980,m
BENJIMAN,1,422,1980,m
BENNY,1,422,1980,m
BEREN,1,422,1980,m
BILLY,1,422,1980,m
BJORN,1,422,1980,m
BODIE,1,422,1980,m
BOURKE,1,422,1980,m
BRADFORD,1,422,1980,m
BRADLY,1,422,1980,m
BRANDON,1,422,1980,m
BRANDT,1,422,1980,m
BRANTON,1,422,1980,m
BRAYDEN,1,422,1980,m
BRENIN,1,422,1980,m
BRET,1,422,1980,m
BRINDON,1,422,1980,m
BROK,1,422,1980,m
BRONEK,1,422,1980,m
BRONSON,1,422,1980,m
BROOK,1,422,1980,m
BRUNO,1,422,1980,m
BRYAN,1,422,1980,m
BRYDIAN,1,422,1980,m
BRYN,1,422,1980,m
BRYON,1,422,1980,m
BUDI,1,422,1980,m
BURWELL,1,422,1980,m
CAAN,1,422,1980,m
CABE,1,422,1980,m
CADE,1,422,1980,m
CAIN,1,422,1980,m
CALDER,1,422,1980,m
CALLAN,1,422,1980,m
CAMPBELL,1,422,1980,m
CAREY,1,422,1980,m
CARLOS,1,422,1980,m
CARMELO,1,422,1980,m
CARNEY,1,422,1980,m
CARSTEN,1,422,1980,m
CASSIAN,1,422,1980,m
CATHERINE,1,422,1980,m
CHAE,1,422,1980,m
CHARLIE,1,422,1980,m
CHAS,1,422,1980,m
CHENEY,1,422,1980,m
CHEONG-WING,1,422,1980,m
CHRIST,1,422,1980,m
CHRISTIAN-PAUL,1,422,1980,m
CHRISTOPH,1,422,1980,m
CHRISTOPHER-EDWARD,1,422,1980,m
CHRISTOPHER-WILLIAM,1,422,1980,m
CHRISTOPHILOS,1,422,1980,m
CHUCK,1,422,1980,m
CIMARRO,1,422,1980,m
CLEMENT,1,422,1980,m
CLIFF,1,422,1980,m
CLIVE,1,422,1980,m
CO,1,422,1980,m
COADY,1,422,1980,m
COEL,1,422,1980,m
CONNELL,1,422,1980,m
CONNOR,1,422,1980,m
CONRAD,1,422,1980,m
COSMO,1,422,1980,m
COSTANDINOS,1,422,1980,m
CREAGH,1,422,1980,m
CRISTOPHER,1,422,1980,m
CRISTOS,1,422,1980,m
CUINN,1,422,1980,m
DAM,1,422,1980,m
DAMEN,1,422,1980,m
DAMIR,1,422,1980,m
DAN,1,422,1980,m
DANA,1,422,1980,m
DANG,1,422,1980,m
DANUEL,1,422,1980,m
DANYAL,1,422,1980,m
DARA,1,422,1980,m
DARIUSZ,1,422,1980,m
DARYLL,1,422,1980,m
DASUN,1,422,1980,m
DATHAN,1,422,1980,m
DAVID,1,422,1980,m
DAVID-JOHN,1,422,1980,m
DEITER,1,422,1980,m
DEMETRI,1,422,1980,m
DENNEN,1,422,1980,m
DENSAK,1,422,1980,m
DENTON,1,422,1980,m
DEON,1,422,1980,m
DESMOND,1,422,1980,m
DEVIN,1,422,1980,m
DEVON,1,422,1980,m
DEWAIN,1,422,1980,m
DIETER,1,422,1980,m
DILLON,1,422,1980,m
DINH,1,422,1980,m
DINI,1,422,1980,m
DIONYSIOS,1,422,1980,m
DJANGO,1,422,1980,m
DOMINIKS,1,422,1980,m
DOMONIC,1,422,1980,m
DONALL,1,422,1980,m
DONAVAN,1,422,1980,m
DOUGAL,1,422,1980,m
DRAGAN,1,422,1980,m
DURANTE,1,422,1980,m
DURO,1,422,1980,m
DWAIN,1,422,1980,m
DWIGHT,1,422,1980,m
EA;MONN,1,422,1980,m
EDDIE,1,422,1980,m
EDMOND,1,422,1980,m
EDMUND,1,422,1980,m
EDWARD,1,422,1980,m
EDWIN,1,422,1980,m
EFTIHIOS,1,422,1980,m
EHREN,1,422,1980,m
ELAINE,1,422,1980,m
ELEFTERIOS,1,422,1980,m
ELIJAH,1,422,1980,m
ELLIOTT,1,422,1980,m
ELVIN,1,422,1980,m
ELVIS,1,422,1980,m
ELY,1,422,1980,m
EMANUEL,1,422,1980,m
EMIL,1,422,1980,m
EMILE,1,422,1980,m
EMILIO,1,422,1980,m
EMILLE,1,422,1980,m
EMIN,1,422,1980,m
EMMANUELE,1,422,1980,m
ENDRE,1,422,1980,m
ERICH,1,422,1980,m
ERNEST,1,422,1980,m
ERROL,1,422,1980,m
ETTORE,1,422,1980,m
FABIAN,1,422,1980,m
FABIO,1,422,1980,m
FADI,1,422,1980,m
FADY,1,422,1980,m
FELICE,1,422,1980,m
FILIP,1,422,1980,m
FILIPPO,1,422,1980,m
FINLEY,1,422,1980,m
FLETCHER,1,422,1980,m
FORTI,1,422,1980,m
FORTUNATO,1,422,1980,m
FOTINOS,1,422,1980,m
FOTIOS,1,422,1980,m
FRANCISKO,1,422,1980,m
FRANTISEK,1,422,1980,m
FRED,1,422,1980,m
FREDRICK,1,422,1980,m
GAETANO,1,422,1980,m
GAMBERT,1,422,1980,m
GARNET,1,422,1980,m
GARRETT,1,422,1980,m
GAVAN,1,422,1980,m
GEN,1,422,1980,m
GEOFF,1,422,1980,m
GEOFFERY,1,422,1980,m
GEORDIE,1,422,1980,m
GEORGIOS,1,422,1980,m
GERALD,1,422,1980,m
GERARDO,1,422,1980,m
GETHIN-BRYN,1,422,1980,m
GIANCARLO,1,422,1980,m
GILROY,1,422,1980,m
GLADYS,1,422,1980,m
GLYN,1,422,1980,m
GRAHAME,1,422,1980,m
GREGOR,1,422,1980,m
GREGORIO,1,422,1980,m
GUESEPPE,1,422,1980,m
GUNIL,1,422,1980,m
HAGAR,1,422,1980,m
HALDON,1,422,1980,m
HARLAN,1,422,1980,m
HAROLD,1,422,1980,m
HARRY,1,422,1980,m
HASAN,1,422,1980,m
HASSAN,1,422,1980,m
HAYDN,1,422,1980,m
HAYDON,1,422,1980,m
HAYDYN,1,422,1980,m
HEADLY,1,422,1980,m
HESHAM,1,422,1980,m
HIEN,1,422,1980,m
HIEU,1,422,1980,m
HOAI,1,422,1980,m
HORACIO,1,422,1980,m
HOWARD,1,422,1980,m
HUIA,1,422,1980,m
HUW,1,422,1980,m
IANTO,1,422,1980,m
ILIANO,1,422,1980,m
IOANIS,1,422,1980,m
IQBAL,1,422,1980,m
ISRAEL,1,422,1980,m
ITALO,1,422,1980,m
IVE,1,422,1980,m
JADE,1,422,1980,m
JAEDE,1,422,1980,m
JAFFAR,1,422,1980,m
JAIE,1,422,1980,m
JAIME,1,422,1980,m
JAIR,1,422,1980,m
JAMIESON,1,422,1980,m
JAMIN,1,422,1980,m
JAN,1,422,1980,m
JANUSZ,1,422,1980,m
JARRAH,1,422,1980,m
JARRETT,1,422,1980,m
JASEN,1,422,1980,m
JASMIN,1,422,1980,m
JASONN,1,422,1980,m
JAXON,1,422,1980,m
JAYDAN,1,422,1980,m
JAYE,1,422,1980,m
JAYME,1,422,1980,m
JAYMIE,1,422,1980,m
JEAN,1,422,1980,m
JEB,1,422,1980,m
JEFFERY,1,422,1980,m
JEFFREYS,1,422,1980,m
JEHOSHUAH,1,422,1980,m
JEREMIAH,1,422,1980,m
JEROME,1,422,1980,m
JERRY,1,422,1980,m
JESS,1,422,1980,m
JESUS,1,422,1980,m
JETHRO,1,422,1980,m
JIM,1,422,1980,m
JOE,1,422,1980,m
JOHANNES,1,422,1980,m
JOHN,1,422,1980,m
JONAH,1,422,1980,m
JOS,1,422,1980,m
JOSHUA-CHARLES,1,422,1980,m
JUAN,1,422,1980,m
JUSTYN,1,422,1980,m
KADE,1,422,1980,m
KAHLIL,1,422,1980,m
KAIN,1,422,1980,m
KAINE,1,422,1980,m
KALE,1,422,1980,m
KALJU,1,422,1980,m
KALLAN,1,422,1980,m
KALMAN,1,422,1980,m
KALON,1,422,1980,m
KAMALJEET,1,422,1980,m
KAREL,1,422,1980,m
KAROL,1,422,1980,m
KAS,1,422,1980,m
KASEY-RENEE,1,422,1980,m
KAYNE,1,422,1980,m
KAZEN,1,422,1980,m
KEAGAN,1,422,1980,m
KEE,1,422,1980,m
KEIRAN,1,422,1980,m
KEIRON,1,422,1980,m
KELLY,1,422,1980,m
KEN,1,422,1980,m
KENT,1,422,1980,m
KHALEED,1,422,1980,m
KIAH,1,422,1980,m
KIE,1,422,1980,m
KOSTA,1,422,1980,m
KOSTAS,1,422,1980,m
KRISTAN,1,422,1980,m
KRISTEN,1,422,1980,m
KRISTIN,1,422,1980,m
KRISTOS,1,422,1980,m
KWOK-YONG,1,422,1980,m
KYERON,1,422,1980,m
KYLE,1,422,1980,m
KYRAN,1,422,1980,m
LAMBROS,1,422,1980,m
LANDEN,1,422,1980,m
LANNON,1,422,1980,m
LAP,1,422,1980,m
LAWSON,1,422,1980,m
LAYTON,1,422,1980,m
LEAJAY,1,422,1980,m
LEITH,1,422,1980,m
LEN,1,422,1980,m
LEO,1,422,1980,m
LEONIDAS,1,422,1980,m
LESTER,1,422,1980,m
LINDON,1,422,1980,m
LOGAN,1,422,1980,m
LORETO,1,422,1980,m
LORRY,1,422,1980,m
LUIGI,1,422,1980,m
LUKUS,1,422,1980,m
LYLE,1,422,1980,m
LYNDEN,1,422,1980,m
MAAROUF,1,422,1980,m
MAARTEN,1,422,1980,m
MAGAN,1,422,1980,m
MAHMOUD,1,422,1980,m
MANA,1,422,1980,m
MANJINDER,1,422,1980,m
MANU,1,422,1980,m
MANUEL,1,422,1980,m
MAREK,1,422,1980,m
MARIJAN,1,422,1980,m
MARIS,1,422,1980,m
MARIUS,1,422,1980,m
MARKO,1,422,1980,m
MARKOS,1,422,1980,m
MASSIMO,1,422,1980,m
MATT,1,422,1980,m
MATTEW,1,422,1980,m
MAURO,1,422,1980,m
MAZIN,1,422,1980,m
MCLEAN,1,422,1980,m
MENNATO,1,422,1980,m
MERCHED,1,422,1980,m
MICAH,1,422,1980,m
MICHAELE,1,422,1980,m
MICHELLANGELO,1,422,1980,m
MICK,1,422,1980,m
MIKAL,1,422,1980,m
MIKE,1,422,1980,m
MIKHAEL,1,422,1980,m
MILADIN,1,422,1980,m
MILENKO,1,422,1980,m
MILTON,1,422,1980,m
MINH-CUONG,1,422,1980,m
MOHAMED,1,422,1980,m
MONIER,1,422,1980,m
MURRAY,1,422,1980,m
MYLAN,1,422,1980,m
NAJM,1,422,1980,m
NAM,1,422,1980,m
NARANDERA,1,422,1980,m
NATT,1,422,1980,m
NEAL,1,422,1980,m
NEILL,1,422,1980,m
NELSON,1,422,1980,m
NESLI,1,422,1980,m
NEVIN,1,422,1980,m
NGOC,1,422,1980,m
NICHOLUS,1,422,1980,m
NICKOLAS,1,422,1980,m
NIKKI,1,422,1980,m
NIKODEMAS,1,422,1980,m
NIKOLA,1,422,1980,m
NIKOLAOS,1,422,1980,m
NINO,1,422,1980,m
NORMAN,1,422,1980,m
OLIVIO,1,422,1980,m
OMAR,1,422,1980,m
OMEGA,1,422,1980,m
ORESTE,1,422,1980,m
ORNG,1,422,1980,m
OSCAR,1,422,1980,m
PABAN,1,422,1980,m
PABLO,1,422,1980,m
PANAYOTIS,1,422,1980,m
PANTELIS,1,422,1980,m
PARASKEVA,1,422,1980,m
PASCAL,1,422,1980,m
PAUL,1,422,1980,m
PAUL-ALEXANDER,1,422,1980,m
PAULL,1,422,1980,m
PAVLE,1,422,1980,m
PAVLOS,1,422,1980,m
PAXTON,1,422,1980,m
PERICA,1,422,1980,m
PETAR,1,422,1980,m
PETRO,1,422,1980,m
PHAEDON,1,422,1980,m
PHAN,1,422,1980,m
