Name,Amount,position,year,sex
MERYLIN,1,366,1947,f
MERYON,1,366,1947,f
MHAIRI,1,366,1947,f
MIGNONNE,1,366,1947,f
MIRIAM,1,366,1947,f
MOREEN,1,366,1947,f
MOYA,1,366,1947,f
MYRLE,1,366,1947,f
MYRNA,1,366,1947,f
NAN,1,366,1947,f
NANCYE,1,366,1947,f
NARVETTE,1,366,1947,f
NELLIE,1,366,1947,f
NELVA,1,366,1947,f
NERALI,1,366,1947,f
NEROLIE,1,366,1947,f
NESSIE,1,366,1947,f
NGAIRE,1,366,1947,f
NGARITA,1,366,1947,f
NICOLA,1,366,1947,f
NICOLE,1,366,1947,f
NINA,1,366,1947,f
NINETTE,1,366,1947,f
NIVES,1,366,1947,f
NOELENE,1,366,1947,f
NOELLA,1,366,1947,f
NOELLENE,1,366,1947,f
NOLENE,1,366,1947,f
NOLLENE,1,366,1947,f
NORIEL,1,366,1947,f
NORLEEN,1,366,1947,f
NOVA,1,366,1947,f
PAMALA,1,366,1947,f
PAMELLA,1,366,1947,f
PAQUITA,1,366,1947,f
PASQUALINA,1,366,1947,f
PATRICA,1,366,1947,f
PATTY,1,366,1947,f
PAULETTE,1,366,1947,f
PEARL,1,366,1947,f
PEARLENE,1,366,1947,f
PEREEN,1,366,1947,f
PERONE,1,366,1947,f
PHILLIPI,1,366,1947,f
PHILLIPPA,1,366,1947,f
PHILLIS,1,366,1947,f
PHILOMENA,1,366,1947,f
PHOEBE,1,366,1947,f
PHYLIS,1,366,1947,f
PIPPIN,1,366,1947,f
QUENBY,1,366,1947,f
RAELEE,1,366,1947,f
RAELEENE,1,366,1947,f
RAELINE,1,366,1947,f
RANEE,1,366,1947,f
RARNEE,1,366,1947,f
REAH,1,366,1947,f
REBECCA,1,366,1947,f
RHELMA,1,366,1947,f
RHONDDA,1,366,1947,f
RICKI,1,366,1947,f
RILDA,1,366,1947,f
ROBERT,1,366,1947,f
ROBERTA,1,366,1947,f
ROBYNA,1,366,1947,f
ROBYNE,1,366,1947,f
RONALD,1,366,1947,f
RONETTE,1,366,1947,f
ROSA,1,366,1947,f
ROSE,1,366,1947,f
ROSELIE,1,366,1947,f
ROSELYN,1,366,1947,f
ROSI,1,366,1947,f
ROSLIE,1,366,1947,f
ROSLYNN,1,366,1947,f
ROSSALYN,1,366,1947,f
ROSSLYNN,1,366,1947,f
ROSWITHA,1,366,1947,f
ROSYLN,1,366,1947,f
ROWENA,1,366,1947,f
ROXANNE,1,366,1947,f
ROXY,1,366,1947,f
ROZALIND,1,366,1947,f
ROZANNE,1,366,1947,f
SANDRE,1,366,1947,f
SELINA,1,366,1947,f
SELMA,1,366,1947,f
SHANNON,1,366,1947,f
SHARRYN,1,366,1947,f
SHARYON,1,366,1947,f
SHARYRN,1,366,1947,f
SHAYNE,1,366,1947,f
SHEILA,1,366,1947,f
SHERALDYN,1,366,1947,f
SHEREE,1,366,1947,f
SHERYEL,1,366,1947,f
SHIELA,1,366,1947,f
SKAIDRITE,1,366,1947,f
SMARAGDTHA,1,366,1947,f
SONJA,1,366,1947,f
SOPHIA,1,366,1947,f
STARR,1,366,1947,f
STEFKA,1,366,1947,f
STELLA,1,366,1947,f
STEPHENIE,1,366,1947,f
STEPHNE,1,366,1947,f
SUESAN,1,366,1947,f
SUEZETTE,1,366,1947,f
SUSANNAH,1,366,1947,f
SUZAN,1,366,1947,f
SUZANNA,1,366,1947,f
TAMARA,1,366,1947,f
TEENA,1,366,1947,f
TERENA,1,366,1947,f
TERESE,1,366,1947,f
TERRY,1,366,1947,f
TESLYN,1,366,1947,f
TESS,1,366,1947,f
TESSA,1,366,1947,f
TESSINA,1,366,1947,f
THERESA,1,366,1947,f
THOMASINE,1,366,1947,f
TONI,1,366,1947,f
TONI-JANE,1,366,1947,f
TONIA,1,366,1947,f
TRUDENCE,1,366,1947,f
UTA,1,366,1947,f
VALARIE,1,366,1947,f
VALORIE,1,366,1947,f
VANDRA,1,366,1947,f
VANDRAE,1,366,1947,f
VANIES,1,366,1947,f
VASILIKI,1,366,1947,f
VIVENNE,1,366,1947,f
VIVIAN,1,366,1947,f
VYNINKA,1,366,1947,f
WARREN,1,366,1947,f
WILAINE,1,366,1947,f
WILHELMINA,1,366,1947,f
WINSOM,1,366,1947,f
WINSOME,1,366,1947,f
YVETTE,1,366,1947,f
ZAKARATE,1,366,1947,f
ZETA,1,366,1947,f
ZITA,1,366,1947,f
,,,,f
MARGARET,331,1,1948,f
CHRISTINE,294,2,1948,f
HELEN,250,3,1948,f
JUDITH,198,4,1948,f
SUSAN,193,5,1948,f
LYNETTE,186,6,1948,f
DIANNE,184,7,1948,f
JENNIFER,183,8,1948,f
PATRICIA,170,9,1948,f
SANDRA,167,10,1948,f
ELIZABETH,150,11,1948,f
PAMELA,142,12,1948,f
HEATHER,133,13,1948,f
LORRAINE,132,14,1948,f
BARBARA,124,15,1948,f
MARY,118,16,1948,f
JANET,111,17,1948,f
BEVERLEY,108,18,1948,f
MARILYN,104,19,1948,f
JILLIAN,101,20,1948,f
SHIRLEY,99,21,1948,f
JULIE,98,22,1948,f
ROSEMARY,92,23,1948,f
CHERYL,89,24,1948,f
JANICE,86,25,1948,f
WENDY,86,25,1948,f
ANNE,82,27,1948,f
RAELENE,82,27,1948,f
CAROL,73,29,1948,f
ROBYN,69,30,1948,f
SUZANNE,67,31,1948,f
CAROLYN,66,32,1948,f
KATHLEEN,66,32,1948,f
PAULINE,64,34,1948,f
ANN,62,35,1948,f
COLLEEN,59,36,1948,f
DIANE,57,37,1948,f
DENISE,51,38,1948,f
JOAN,48,39,1948,f
BEVERLY,47,40,1948,f
KAYE,45,41,1948,f
ANNETTE,44,42,1948,f
LESLEY,43,43,1948,f
MAUREEN,43,43,1948,f
ELAINE,41,45,1948,f
SUSANNE,40,46,1948,f
JOSEPHINE,39,47,1948,f
MAXINE,39,47,1948,f
MARIE,38,49,1948,f
CYNTHIA,36,50,1948,f
KATHRYN,36,50,1948,f
KAY,35,52,1948,f
RHONDA,35,52,1948,f
VALERIE,35,52,1948,f
DOROTHY,34,55,1948,f
GLORIA,34,55,1948,f
RUTH,34,55,1948,f
YVONNE,34,55,1948,f
JEANETTE,32,59,1948,f
ROSLYN,32,59,1948,f
KAREN,31,61,1948,f
LEONIE,31,61,1948,f
BETTY,30,63,1948,f
KAYLENE,29,64,1948,f
MARLENE,29,64,1948,f
GAIL,27,66,1948,f
DAWN,26,67,1948,f
MEREDITH,26,67,1948,f
CATHERINE,25,69,1948,f
FRANCES,25,69,1948,f
JANINE,25,69,1948,f
JUNE,25,69,1948,f
CARMEL,24,73,1948,f
GLENYS,24,73,1948,f
VICKI,24,73,1948,f
JANE,23,76,1948,f
VERONICA,22,77,1948,f
LOIS,21,78,1948,f
VIRGINIA,21,78,1948,f
BRENDA,20,80,1948,f
SHARYN,20,80,1948,f
CLAIRE,19,82,1948,f
ERICA,19,82,1948,f
PENELOPE,19,82,1948,f
ROSALIE,19,82,1948,f
DIANA,18,86,1948,f
MARION,18,86,1948,f
VIVIENNE,18,86,1948,f
FAY,17,89,1948,f
FAYE,17,89,1948,f
JOYLEEN,17,89,1948,f
ALISON,16,92,1948,f
SHARON,16,92,1948,f
BRONWYN,15,94,1948,f
GERALDINE,15,94,1948,f
GLENDA,15,94,1948,f
IRENE,15,94,1948,f
JACQUELINE,15,94,1948,f
JOYLENE,15,94,1948,f
KAYLEEN,15,94,1948,f
MARIA,15,94,1948,f
NANCY,15,94,1948,f
CORALIE,14,103,1948,f
GILLIAN,14,103,1948,f
JANIS,14,103,1948,f
JOY,14,103,1948,f
LINDA,14,103,1948,f
RAYLENE,14,103,1948,f
ROSSLYN,14,103,1948,f
JANETTE,13,110,1948,f
JEAN,13,110,1948,f
KERRY,13,110,1948,f
JILL,12,113,1948,f
MARJORIE,12,113,1948,f
MERILYN,12,113,1948,f
UNNAMED,12,113,1948,f
DAPHNE,11,117,1948,f
EVELYN,11,117,1948,f
JAN,11,117,1948,f
JUDY,11,117,1948,f
LYNNETTE,11,117,1948,f
MERRILYN,11,117,1948,f
PAULA,11,117,1948,f
ANGELA,10,124,1948,f
CATHRYN,10,124,1948,f
CHRISTINA,10,124,1948,f
ELLEN,10,124,1948,f
MARCIA,10,124,1948,f
MAVIS,10,124,1948,f
MICHELE,10,124,1948,f
DEIRDRE,9,131,1948,f
GAYNOR,9,131,1948,f
JOYCE,9,131,1948,f
LOUISE,9,131,1948,f
MONICA,9,131,1948,f
PEGGY,9,131,1948,f
PRUDENCE,9,131,1948,f
ROSALIND,9,131,1948,f
SALLY,9,131,1948,f
ANITA,8,140,1948,f
BERNADETTE,8,140,1948,f
CHARMAINE,8,140,1948,f
DEBORAH,8,140,1948,f
EILEEN,8,140,1948,f
GEORGINA,8,140,1948,f
NOLA,8,140,1948,f
RAELEEN,8,140,1948,f
RONDA,8,140,1948,f
ADRIENNE,7,149,1948,f
ANDREA,7,149,1948,f
BERYL,7,149,1948,f
GAYE,7,149,1948,f
JOANNE,7,149,1948,f
KATHERINE,7,149,1948,f
MARALYN,7,149,1948,f
MIGNON,7,149,1948,f
NATALIE,7,149,1948,f
PHYLLIS,7,149,1948,f
TERESA,7,149,1948,f
THELMA,7,149,1948,f
DEIDRE,6,161,1948,f
GLADYS,6,161,1948,f
GWENDA,6,161,1948,f
JEANNETTE,6,161,1948,f
SUE,6,161,1948,f
VALMA,6,161,1948,f
VERITY,6,161,1948,f
VIVIEN,6,161,1948,f
AILEEN,5,169,1948,f
ANNA,5,169,1948,f
BETH,5,169,1948,f
CAROLE,5,169,1948,f
CAROLINE,5,169,1948,f
CHERIE,5,169,1948,f
CHERYLE,5,169,1948,f
CORAL,5,169,1948,f
ELEANOR,5,169,1948,f
FELICITY,5,169,1948,f
GAYLENE,5,169,1948,f
GWENYTH,5,169,1948,f
JANNE,5,169,1948,f
JULIA,5,169,1948,f
KARIN,5,169,1948,f
LARAINE,5,169,1948,f
LORETTA,5,169,1948,f
MELVA,5,169,1948,f
MERYL,5,169,1948,f
NORMA,5,169,1948,f
RITA,5,169,1948,f
ROBIN,5,169,1948,f
VICKY,5,169,1948,f
ANTHEA,4,192,1948,f
BERNICE,4,192,1948,f
BRONWEN,4,192,1948,f
CHRISTENE,4,192,1948,f
DALE,4,192,1948,f
DONNA,4,192,1948,f
EDITH,4,192,1948,f
EDNA,4,192,1948,f
GAY,4,192,1948,f
GLENICE,4,192,1948,f
HAZEL,4,192,1948,f
JENIFER,4,192,1948,f
JOCELYN,4,192,1948,f
JULIANNE,4,192,1948,f
LAURA,4,192,1948,f
LORAINE,4,192,1948,f
LYNDA,4,192,1948,f
LYNN,4,192,1948,f
MURIEL,4,192,1948,f
OLIVE,4,192,1948,f
RAYLEEN,4,192,1948,f
STELLA,4,192,1948,f
STEPHANIE,4,192,1948,f
THERESE,4,192,1948,f
TINA,4,192,1948,f
VALDA,4,192,1948,f
VICTORIA,4,192,1948,f
ALEXIS,3,219,1948,f
ANGELINA,3,219,1948,f
ASHLEY,3,219,1948,f
BRONTE,3,219,1948,f
CLARA,3,219,1948,f
DEANNE,3,219,1948,f
DORIS,3,219,1948,f
ELENA,3,219,1948,f
HELENA,3,219,1948,f
HELENE,3,219,1948,f
ISABEL,3,219,1948,f
JANEEN,3,219,1948,f
JENNETTE,3,219,1948,f
KAYELEEN,3,219,1948,f
LEONE,3,219,1948,f
LESLIE,3,219,1948,f
LYNNE,3,219,1948,f
MARGUERITE,3,219,1948,f
MARIANNE,3,219,1948,f
MICHELLE,3,219,1948,f
MIGNONNE,3,219,1948,f
MIRIAM,3,219,1948,f
NECIA,3,219,1948,f
PHILOMENA,3,219,1948,f
SONIA,3,219,1948,f
SYLVIA,3,219,1948,f
THERESA,3,219,1948,f
VALMAI,3,219,1948,f
VERNA,3,219,1948,f
ADA,2,248,1948,f
ADELE,2,248,1948,f
ALEXANDRA,2,248,1948,f
ALICE,2,248,1948,f
ALMA,2,248,1948,f
AMANDA,2,248,1948,f
AMELIA,2,248,1948,f
ANN-MARIE,2,248,1948,f
ANNE-MARIE,2,248,1948,f
ANTONIA,2,248,1948,f
ARLENE,2,248,1948,f
ATHALIE,2,248,1948,f
AVIS,2,248,1948,f
BETTE,2,248,1948,f
CAMILLE,2,248,1948,f
CARLENE,2,248,1948,f
CARMEN,2,248,1948,f
CECILIA,2,248,1948,f
CHARLOTTE,2,248,1948,f
CORA,2,248,1948,f
DELL,2,248,1948,f
DELRENE,2,248,1948,f
DENESE,2,248,1948,f
DIANNA,2,248,1948,f
DOROTHEA,2,248,1948,f
ELINOR,2,248,1948,f
ELISABETH,2,248,1948,f
ELSIE,2,248,1948,f
ELSPETH,2,248,1948,f
ERIKA,2,248,1948,f
EUNICE,2,248,1948,f
EVONNE,2,248,1948,f
FRANCENE,2,248,1948,f
FREDA,2,248,1948,f
GENEVIEVE,2,248,1948,f
GERALDENE,2,248,1948,f
GERTRUDE,2,248,1948,f
GILDA,2,248,1948,f
GLENNIS,2,248,1948,f
GOLDA,2,248,1948,f
GWENDOLINE,2,248,1948,f
HILDA,2,248,1948,f
INGRID,2,248,1948,f
IRIS,2,248,1948,f
IVY,2,248,1948,f
JACQUALINE,2,248,1948,f
JANNETTE,2,248,1948,f
JAYNE,2,248,1948,f
JEANNE,2,248,1948,f
JEANNINE,2,248,1948,f
JENETTE,2,248,1948,f
JENNY,2,248,1948,f
JESSIE,2,248,1948,f
JOHANNA,2,248,1948,f
JOYCELYN,2,248,1948,f
JUANITA,2,248,1948,f
JULIETTE,2,248,1948,f
KAYELENE,2,248,1948,f
KERIN,2,248,1948,f
KERRIE,2,248,1948,f
KRISTINE,2,248,1948,f
LAUREL,2,248,1948,f
LEAH,2,248,1948,f
LEANNE,2,248,1948,f
LEE,2,248,1948,f
LENA,2,248,1948,f
LENORE,2,248,1948,f
LEONA,2,248,1948,f
LEXIE,2,248,1948,f
LILA,2,248,1948,f
LILIAN,2,248,1948,f
LOLA,2,248,1948,f
LORENE,2,248,1948,f
LORRAIN,2,248,1948,f
LYDIA,2,248,1948,f
LYNDALL,2,248,1948,f
LYNELL,2,248,1948,f
LYNLEY,2,248,1948,f
MADELEINE,2,248,1948,f
MAREE,2,248,1948,f
MARINA,2,248,1948,f
MARJORY,2,248,1948,f
MARLYN,2,248,1948,f
MARYLIN,2,248,1948,f
MAXENE,2,248,1948,f
MEGAN,2,248,1948,f
MELANIE,2,248,1948,f
MERADITH,2,248,1948,f
MERLENE,2,248,1948,f
NANETTE,2,248,1948,f
NATALIZIA,2,248,1948,f
NINA,2,248,1948,f
NOELENE,2,248,1948,f
NOELINE,2,248,1948,f
PAULETTE,2,248,1948,f
PHILLIPA,2,248,1948,f
PHILLIPPA,2,248,1948,f
PRISCILLA,2,248,1948,f
RAE,2,248,1948,f
ROMA,2,248,1948,f
ROSALYN,2,248,1948,f
ROSELENE,2,248,1948,f
ROSLYNN,2,248,1948,f
ROXANNE,2,248,1948,f
RUBY,2,248,1948,f
SERENA,2,248,1948,f
SHARRON,2,248,1948,f
SHEILA,2,248,1948,f
SHERALYN,2,248,1948,f
SHERYL,2,248,1948,f
SUSETTE,2,248,1948,f
TANYA,2,248,1948,f
TERRY,2,248,1948,f
TESSA,2,248,1948,f
TONI,2,248,1948,f
TRINA,2,248,1948,f
UNA,2,248,1948,f
VANESSA,2,248,1948,f
VIOLET,2,248,1948,f
VIVIAN,2,248,1948,f
YVETTE,2,248,1948,f
ADDOLORATA,1,369,1948,f
AILLEEN,1,369,1948,f
AIRDRE,1,369,1948,f
ALAYNE,1,369,1948,f
ALLANA,1,369,1948,f
ALLISON,1,369,1948,f
ALLYNNE,1,369,1948,f
ALTHEA,1,369,1948,f
ANDRINA,1,369,1948,f
ANGELINE,1,369,1948,f
ANNABELLE,1,369,1948,f
ANNASTASIA,1,369,1948,f
ANNEMARIE,1,369,1948,f
ANNMARIE,1,369,1948,f
ANTOINETTE,1,369,1948,f
ANTONINE,1,369,1948,f
APRIL,1,369,1948,f
ARIANA,1,369,1948,f
ASHLY,1,369,1948,f
AUDRIENNE,1,369,1948,f
AURIOL,1,369,1948,f
AVERIL,1,369,1948,f
AVERYL,1,369,1948,f
AVON,1,369,1948,f
AVRIEL,1,369,1948,f
AYLEEN,1,369,1948,f
AZA,1,369,1948,f
BARBRA,1,369,1948,f
BARONICA,1,369,1948,f
BELITA,1,369,1948,f
BERNADINE,1,369,1948,f
BESSIE,1,369,1948,f
BETSY,1,369,1948,f
BINETA,1,369,1948,f
BONITIA,1,369,1948,f
BRIDGETTE,1,369,1948,f
BRONTY,1,369,1948,f
BRONWYNNE,1,369,1948,f
CARINE,1,369,1948,f
CARLEEN,1,369,1948,f
CARLIEN,1,369,1948,f
CARLINE,1,369,1948,f
CARLYN,1,369,1948,f
CARMA,1,369,1948,f
CARMELA,1,369,1948,f
CAROL-LEE,1,369,1948,f
CAROLIN,1,369,1948,f
CAROLLYNE,1,369,1948,f
CAROLYNE,1,369,1948,f
CARROL,1,369,1948,f
CASSANDRA,1,369,1948,f
CATERINA,1,369,1948,f
CATHY,1,369,1948,f
CECILIE,1,369,1948,f
CELINE,1,369,1948,f
CHARLOMAGNE,1,369,1948,f
CHARMAIN,1,369,1948,f
CHARYL,1,369,1948,f
CHERILYN,1,369,1948,f
CHERRIE,1,369,1948,f
CHERROL,1,369,1948,f
CHERYLEEN,1,369,1948,f
CHERYLL,1,369,1948,f
CHERYLYN,1,369,1948,f
CHIQUITA,1,369,1948,f
CHLOE,1,369,1948,f
CHRIS,1,369,1948,f
CHRISANTHE,1,369,1948,f
CHRISSIE,1,369,1948,f
CHRISTEENA,1,369,1948,f
CHRISTENA,1,369,1948,f
CHYRL,1,369,1948,f
CLARE,1,369,1948,f
CLARICE,1,369,1948,f
CLAUDIA,1,369,1948,f
CLYTIE,1,369,1948,f
COLARIE,1,369,1948,f
COLEEN,1,369,1948,f
COLETTE,1,369,1948,f
CONILIA,1,369,1948,f
CORALYN,1,369,1948,f
CORINNE,1,369,1948,f
CRYSTEL,1,369,1948,f
DACE,1,369,1948,f
DARLENE,1,369,1948,f
DARRILYN,1,369,1948,f
DAVID,1,369,1948,f
DAVINA,1,369,1948,f
DEANNA,1,369,1948,f
DEHLIA,1,369,1948,f
DELORES,1,369,1948,f
DELVENE,1,369,1948,f
DENECIA,1,369,1948,f
DENICE,1,369,1948,f
DENYSE,1,369,1948,f
DENZIL,1,369,1948,f
DERYLIE,1,369,1948,f
DESAREE,1,369,1948,f
DESEREE,1,369,1948,f
DESIREE,1,369,1948,f
DESPO,1,369,1948,f
DESRAE,1,369,1948,f
DI-ANNE,1,369,1948,f
DIAANE,1,369,1948,f
DIAN,1,369,1948,f
DINAH,1,369,1948,f
DIXIE,1,369,1948,f
DOLORES,1,369,1948,f
DORATHY,1,369,1948,f
DORELLE,1,369,1948,f
DORNE,1,369,1948,f
DORRAINE,1,369,1948,f
DULCIE,1,369,1948,f
DURIN,1,369,1948,f
EBBORN,1,369,1948,f
EFFINIA,1,369,1948,f
EFTISIA,1,369,1948,f
EILAIN,1,369,1948,f
ELAIN,1,369,1948,f
ELECIA,1,369,1948,f
ELENOR,1,369,1948,f
ELLENA,1,369,1948,f
ELVINA,1,369,1948,f
ERINA,1,369,1948,f
ERROL,1,369,1948,f
ESMA,1,369,1948,f
ESTA,1,369,1948,f
ESTELLE,1,369,1948,f
ETHEL,1,369,1948,f
EVA,1,369,1948,f
EVE,1,369,1948,f
FAYELENE,1,369,1948,f
FIONA,1,369,1948,f
FLECIA,1,369,1948,f
FLEUR,1,369,1948,f
FLORENCE,1,369,1948,f
FRANCESCA,1,369,1948,f
FRANCIE,1,369,1948,f
FRANCINE,1,369,1948,f
GABRIEL,1,369,1948,f
GABRIELLE,1,369,1948,f
GAEL,1,369,1948,f
GAELENE,1,369,1948,f
GAYLE,1,369,1948,f
GENA,1,369,1948,f
GENEVEIVE,1,369,1948,f
GENEVIVE,1,369,1948,f
GEORGIA,1,369,1948,f
GERVAISE,1,369,1948,f
GIOVANNA,1,369,1948,f
GIUSTINA,1,369,1948,f
GLEEWYN,1,369,1948,f
GLENIS,1,369,1948,f
GLENISE,1,369,1948,f
GLENISS,1,369,1948,f
GLIKERIA,1,369,1948,f
GRACE,1,369,1948,f
GREGORY,1,369,1948,f
GRETA,1,369,1948,f
GUILA,1,369,1948,f
GWELDA,1,369,1948,f
GWEN,1,369,1948,f
GWENETH,1,369,1948,f
GWENN,1,369,1948,f
GWENOTH,1,369,1948,f
GWYN,1,369,1948,f
HARRIETT,1,369,1948,f
HELGA,1,369,1948,f
IAN,1,369,1948,f
ILA,1,369,1948,f
ILAINA,1,369,1948,f
ILENE,1,369,1948,f
ILMA,1,369,1948,f
INGE,1,369,1948,f
INGEBORG,1,369,1948,f
INGRIDE,1,369,1948,f
IRENA,1,369,1948,f
ISABELLE,1,369,1948,f
JACQUELENE,1,369,1948,f
JANEANE,1,369,1948,f
JANENE,1,369,1948,f
JANESSE,1,369,1948,f
JANIE,1,369,1948,f
JANIFER,1,369,1948,f
JANN,1,369,1948,f
JANYS,1,369,1948,f
JAY,1,369,1948,f
JAYLEEN,1,369,1948,f
JEANETTA,1,369,1948,f
JEANIE,1,369,1948,f
JEANNIE,1,369,1948,f
JENEANE,1,369,1948,f
JENEFER,1,369,1948,f
JENESE,1,369,1948,f
JEWEL,1,369,1948,f
JHANIAH,1,369,1948,f
JILIAN,1,369,1948,f
JILLEEN,1,369,1948,f
JONLYN,1,369,1948,f
JOSEPHINA,1,369,1948,f
JOSYAN,1,369,1948,f
JOYCELEEN,1,369,1948,f
JOYCELYNE,1,369,1948,f
JUDIA,1,369,1948,f
JUDYTH,1,369,1948,f
JULIANA,1,369,1948,f
JULIANE,1,369,1948,f
JULIEN,1,369,1948,f
JULIET,1,369,1948,f
JUNESSE,1,369,1948,f
JUNETTA,1,369,1948,f
KAAREN,1,369,1948,f
KAREL,1,369,1948,f
KAROLYN,1,369,1948,f
KARYN,1,369,1948,f
KATHARINE,1,369,1948,f
KATHIE,1,369,1948,f
KATHRYNE,1,369,1948,f
KATRINA,1,369,1948,f
KENEATHA,1,369,1948,f
KERAN,1,369,1948,f
KERRAN,1,369,1948,f
KERRINA,1,369,1948,f
KERRIWYN,1,369,1948,f
KERRON,1,369,1948,f
KERRYN,1,369,1948,f
KERYL,1,369,1948,f
KIRSTY,1,369,1948,f
KOULA,1,369,1948,f
KRISTINA,1,369,1948,f
LANEENE,1,369,1948,f
LAURICE,1,369,1948,f
LEA,1,369,1948,f
LEERON,1,369,1948,f
LEILA,1,369,1948,f
LEONNE,1,369,1948,f
LEONNIE,1,369,1948,f
LESLE,1,369,1948,f
LETITTIA,1,369,1948,f
LEXY,1,369,1948,f
LIANNE,1,369,1948,f
LILLIAN,1,369,1948,f
LINDLEY,1,369,1948,f
LINET,1,369,1948,f
LINETTE,1,369,1948,f
LINLEY,1,369,1948,f
LINNETTE,1,369,1948,f
LISBETH,1,369,1948,f
LLEWELLA,1,369,1948,f
LOREL,1,369,1948,f
LORISSE,1,369,1948,f
LORNA,1,369,1948,f
LORREL,1,369,1948,f
LORREN,1,369,1948,f
LOUANNE,1,369,1948,f
LOUISA,1,369,1948,f
LOWLEEN,1,369,1948,f
LUCY,1,369,1948,f
LUDKARDA,1,369,1948,f
LUISA,1,369,1948,f
LURLINE,1,369,1948,f
LYLA,1,369,1948,f
LYNEEN,1,369,1948,f
LYNETT,1,369,1948,f
MADELINE,1,369,1948,f
MAEVE,1,369,1948,f
MANDY,1,369,1948,f
MARALYNE,1,369,1948,f
MARCELLE,1,369,1948,f
MARCELLINE,1,369,1948,f
MARCENE,1,369,1948,f
MARDI,1,369,1948,f
MAREA,1,369,1948,f
MARELYN,1,369,1948,f
MARGARETT,1,369,1948,f
MARGARETTE,1,369,1948,f
MARGERET,1,369,1948,f
MARGERETT,1,369,1948,f
MARGERY,1,369,1948,f
MARGOT,1,369,1948,f
MARGUARITE,1,369,1948,f
MARI,1,369,1948,f
MARIAN,1,369,1948,f
MARIE-ANN,1,369,1948,f
MARIE-THERESE,1,369,1948,f
MARIWYN,1,369,1948,f
MARJORIA,1,369,1948,f
MARLEEN,1,369,1948,f
MARNIE,1,369,1948,f
MARY-LOU,1,369,1948,f
MARYLON,1,369,1948,f
MAUDE,1,369,1948,f
MAXEEN,1,369,1948,f
MELVINA,1,369,1948,f
MERALYN,1,369,1948,f
MEREDYTH,1,369,1948,f
MERIDETH,1,369,1948,f
MERIDITH,1,369,1948,f
MERILYNN,1,369,1948,f
MERRAWYN,1,369,1948,f
MERRIDY,1,369,1948,f
MERRIWYN,1,369,1948,f
MERRYN,1,369,1948,f
MERYDITH,1,369,1948,f
MERYLIN,1,369,1948,f
MERYLYN,1,369,1948,f
MERYS,1,369,1948,f
MICHELINE,1,369,1948,f
MILDRED,1,369,1948,f
MOIRA,1,369,1948,f
MOYA,1,369,1948,f
MYEE,1,369,1948,f
MYRA,1,369,1948,f
MYRTLE,1,369,1948,f
NADINE,1,369,1948,f
NADRA,1,369,1948,f
NANNETTE,1,369,1948,f
NAOMI,1,369,1948,f
NARIE,1,369,1948,f
NAYDINE,1,369,1948,f
NEREDA,1,369,1948,f
NERIDA,1,369,1948,f
NETA,1,369,1948,f
NETHERLEY,1,369,1948,f
NGAIRE,1,369,1948,f
NGARI,1,369,1948,f
NGARIE,1,369,1948,f
NICOLA,1,369,1948,f
NOEL,1,369,1948,f
NOELEENE,1,369,1948,f
NOLELEE,1,369,1948,f
NORA,1,369,1948,f
NORAH,1,369,1948,f
NOREEN,1,369,1948,f
NORENE,1,369,1948,f
NORIEUL,1,369,1948,f
NORREEN,1,369,1948,f
ORIAL,1,369,1948,f
PAM,1,369,1948,f
PAMELIA,1,369,1948,f
PAMILAR,1,369,1948,f
PATRACIA,1,369,1948,f
PATRINA,1,369,1948,f
PATSEY,1,369,1948,f
PAULINA,1,369,1948,f
PENELOPY,1,369,1948,f
PETA,1,369,1948,f
PETERINA,1,369,1948,f
PETRIA,1,369,1948,f
PHAYUS,1,369,1948,f
RACHELLE,1,369,1948,f
RAELINE,1,369,1948,f
RAENA,1,369,1948,f
RALENE,1,369,1948,f
REINA,1,369,1948,f
RHIANON,1,369,1948,f
RHONDDA,1,369,1948,f
RHURL,1,369,1948,f
RITCHIE-LEE,1,369,1948,f
ROBERTA,1,369,1948,f
ROBYNE,1,369,1948,f
ROINA,1,369,1948,f
RONA,1,369,1948,f
RONICA,1,369,1948,f
ROSA,1,369,1948,f
ROSALEE,1,369,1948,f
ROSALIN,1,369,1948,f
ROSAMUND,1,369,1948,f
ROSANNE,1,369,1948,f
ROSASLIE,1,369,1948,f
ROSE,1,369,1948,f
ROSEANNE,1,369,1948,f
ROSELIND,1,369,1948,f
ROSINA,1,369,1948,f
ROSLIN,1,369,1948,f
ROSNEY,1,369,1948,f
ROSSLIN,1,369,1948,f
ROSSLYNE,1,369,1948,f
ROYLENE,1,369,1948,f
SABINA,1,369,1948,f
SADIE,1,369,1948,f
SALLY-ANN,1,369,1948,f
SARAH,1,369,1948,f
SARNDRA,1,369,1948,f
SHAREN,1,369,1948,f
SHARION,1,369,1948,f
SHARRAN,1,369,1948,f
SHERENE,1,369,1948,f
SHERIANN,1,369,1948,f
SHERON,1,369,1948,f
SHERRAN,1,369,1948,f
SHERRILL,1,369,1948,f
SKYE,1,369,1948,f
STEPHENEY,1,369,1948,f
STERGALLA,1,369,1948,f
SUSANE,1,369,1948,f
SUSANN,1,369,1948,f
SUSANNAH,1,369,1948,f
SUZANE,1,369,1948,f
SUZETTE,1,369,1948,f
SYLVY,1,369,1948,f
TAMARA,1,369,1948,f
TANA,1,369,1948,f
TANITH,1,369,1948,f
TASMA,1,369,1948,f
